filename,post_slug,section,query_num,query,google_url
"xhosa-names-unofficial-taxonomy-the-apologies.webp","xhosa-names-unofficial-taxonomy","🙏 The apologies",2,"🙏 The apologies South Africa African heritage","https://www.google.com/search?tbm=isch&q=%F0%9F%99%8F%20The%20apologies%20South%20Africa%20African%20heritage"
"xhosa-names-unofficial-taxonomy-the-apologies.webp","xhosa-names-unofficial-taxonomy","🙏 The apologies",3,"Xhosa Names — A Very Serious Taxonomy (Not Really) South Africa Africa","https://www.google.com/search?tbm=isch&q=Xhosa%20Names%20%E2%80%94%20A%20Very%20Serious%20Taxonomy%20%28Not%20Really%29%20South%20Africa%20Africa"
"xhosa-names-unofficial-taxonomy-the-enoughs.webp","xhosa-names-unofficial-taxonomy","✅ The enoughs",1,"Xhosa culture South Africa ✅ The enoughs","https://www.google.com/search?tbm=isch&q=Xhosa%20culture%20South%20Africa%20%E2%9C%85%20The%20enoughs"
"xhosa-names-unofficial-taxonomy-the-enoughs.webp","xhosa-names-unofficial-taxonomy","✅ The enoughs",2,"✅ The enoughs South Africa African heritage","https://www.google.com/search?tbm=isch&q=%E2%9C%85%20The%20enoughs%20South%20Africa%20African%20heritage"
"xhosa-names-unofficial-taxonomy-the-enoughs.webp","xhosa-names-unofficial-taxonomy","✅ The enoughs",3,"Xhosa Names — A Very Serious Taxonomy (Not Really) South Africa Africa","https://www.google.com/search?tbm=isch&q=Xhosa%20Names%20%E2%80%94%20A%20Very%20Serious%20Taxonomy%20%28Not%20Really%29%20South%20Africa%20Africa"
"xhosa-names-unofficial-taxonomy-the-future.webp","xhosa-names-unofficial-taxonomy","🔮 The future",1,"Xhosa culture South Africa 🔮 The future","https://www.google.com/search?tbm=isch&q=Xhosa%20culture%20South%20Africa%20%F0%9F%94%AE%20The%20future"
"xhosa-names-unofficial-taxonomy-the-future.webp","xhosa-names-unofficial-taxonomy","🔮 The future",2,"🔮 The future South Africa African heritage","https://www.google.com/search?tbm=isch&q=%F0%9F%94%AE%20The%20future%20South%20Africa%20African%20heritage"
"xhosa-names-unofficial-taxonomy-the-future.webp","xhosa-names-unofficial-taxonomy","🔮 The future",3,"Xhosa Names — A Very Serious Taxonomy (Not Really) South Africa Africa","https://www.google.com/search?tbm=isch&q=Xhosa%20Names%20%E2%80%94%20A%20Very%20Serious%20Taxonomy%20%28Not%20Really%29%20South%20Africa%20Africa"
"xhosa-names-unofficial-taxonomy-the-welcomes.webp","xhosa-names-unofficial-taxonomy","👋 The welcomes",1,"Xhosa culture South Africa 👋 The welcomes","https://www.google.com/search?tbm=isch&q=Xhosa%20culture%20South%20Africa%20%F0%9F%91%8B%20The%20welcomes"
"xhosa-names-unofficial-taxonomy-the-welcomes.webp","xhosa-names-unofficial-taxonomy","👋 The welcomes",2,"👋 The welcomes South Africa African heritage","https://www.google.com/search?tbm=isch&q=%F0%9F%91%8B%20The%20welcomes%20South%20Africa%20African%20heritage"
"xhosa-names-unofficial-taxonomy-the-welcomes.webp","xhosa-names-unofficial-taxonomy","👋 The welcomes",3,"Xhosa Names — A Very Serious Taxonomy (Not Really) South Africa Africa","https://www.google.com/search?tbm=isch&q=Xhosa%20Names%20%E2%80%94%20A%20Very%20Serious%20Taxonomy%20%28Not%20Really%29%20South%20Africa%20Africa"
"xhosa-names-unofficial-taxonomy-the-hospitals.webp","xhosa-names-unofficial-taxonomy","🏥 The hospitals",1,"Xhosa culture South Africa 🏥 The hospitals","https://www.google.com/search?tbm=isch&q=Xhosa%20culture%20South%20Africa%20%F0%9F%8F%A5%20The%20hospitals"
"xhosa-names-unofficial-taxonomy-the-hospitals.webp","xhosa-names-unofficial-taxonomy","🏥 The hospitals",2,"🏥 The hospitals South Africa African heritage","https://www.google.com/search?tbm=isch&q=%F0%9F%8F%A5%20The%20hospitals%20South%20Africa%20African%20heritage"
"xhosa-names-unofficial-taxonomy-the-hospitals.webp","xhosa-names-unofficial-taxonomy","🏥 The hospitals",3,"Xhosa Names — A Very Serious Taxonomy (Not Really) South Africa Africa","https://www.google.com/search?tbm=isch&q=Xhosa%20Names%20%E2%80%94%20A%20Very%20Serious%20Taxonomy%20%28Not%20Really%29%20South%20Africa%20Africa"
